sample_id,play_id,game_id,week,posteam,defteam,down,play_type,shotgun,formation,formation_playtype,yards_gained,epa,success
sample_08,3141,2022_06_CIN_NO,6,NO,CIN,2.0,run,0,under_center,under_center_run,0.0,-0.6416034729918465,0.0
sample_08,1764,2022_03_HOU_CHI,3,CHI,HOU,1.0,run,1,shotgun,shotgun_run,2.0,-0.4635322896647267,0.0
sample_08,678,2022_20_DAL_SF,20,SF,DAL,2.0,run,1,shotgun,shotgun_run,0.0,-0.8375422697281465,0.0
sample_08,3357,2022_01_JAX_WAS,1,JAX,WAS,2.0,pass,1,shotgun,shotgun_pass,17.0,1.3601852364372462,1.0
sample_08,1678,2022_16_JAX_NYJ,16,JAX,NYJ,3.0,pass,1,shotgun,shotgun_pass,22.0,1.5957884751842355,1.0
sample_08,3920,2022_03_BUF_MIA,3,BUF,MIA,2.0,pass,1,shotgun,shotgun_pass,18.0,0.6066162854549475,1.0
sample_08,337,2022_11_LV_DEN,11,DEN,LV,1.0,pass,1,shotgun,shotgun_pass,15.0,0.8731896139215678,1.0
sample_08,2532,2022_08_DEN_JAX,8,DEN,JAX,2.0,pass,1,shotgun,shotgun_pass,22.0,2.0309861032292247,1.0
sample_08,2137,2022_14_NE_ARI,14,NE,ARI,2.0,pass,1,shotgun,shotgun_pass,30.0,1.591193553933408,1.0
sample_08,3293,2022_14_HOU_DAL,14,HOU,DAL,1.0,pass,1,shotgun,shotgun_pass,18.0,1.0425317160552368,1.0
sample_08,4012,2022_13_NYJ_MIN,13,NYJ,MIN,4.0,pass,1,shotgun,shotgun_pass,31.0,4.669663810229395,1.0
sample_08,2722,2022_16_BUF_CHI,16,CHI,BUF,1.0,pass,1,shotgun,shotgun_pass,44.0,2.8384395422181115,1.0
sample_08,2268,2022_15_DAL_JAX,15,DAL,JAX,3.0,pass,1,shotgun,shotgun_pass,39.0,3.899609505198896,1.0
sample_08,4160,2022_10_DEN_TEN,10,DEN,TEN,1.0,pass,1,shotgun,shotgun_pass,17.0,0.8190544894896448,1.0
sample_08,2947,2022_02_IND_JAX,2,IND,JAX,1.0,pass,1,shotgun,shotgun_pass,17.0,1.1181458835490048,1.0
sample_08,3390,2022_17_CAR_TB,17,TB,CAR,2.0,pass,1,shotgun,shotgun_pass,21.0,1.8774102167226372,1.0
sample_08,986,2022_18_DET_GB,18,GB,DET,3.0,pass,1,shotgun,shotgun_pass,20.0,2.205132536473684,1.0
sample_08,1410,2022_04_LAC_HOU,4,LAC,HOU,1.0,pass,1,shotgun,shotgun_pass,16.0,1.0716037399542984,1.0
sample_09,2963,2022_10_SEA_TB,10,SEA,TB,1.0,pass,0,under_center,under_center_pass,23.0,1.5791373674292115,1.0
sample_09,1590,2022_05_HOU_JAX,5,JAX,HOU,2.0,pass,0,under_center,under_center_pass,25.0,1.847802610951476,1.0
sample_09,1383,2022_14_MIN_DET,14,DET,MIN,2.0,run,0,under_center,under_center_run,-2.0,-1.3177726182620972,0.0
sample_09,2364,2022_12_NYG_DAL,12,DAL,NYG,1.0,run,0,under_center,under_center_run,-1.0,-0.8232365337898955,0.0
sample_09,187,2022_01_LV_LAC,1,LAC,LV,2.0,run,0,under_center,under_center_run,-2.0,-1.1709578845184296,0.0
sample_09,2837,2022_03_HOU_CHI,3,HOU,CHI,3.0,run,0,under_center,under_center_run,-3.0,-2.5350170783954544,0.0
sample_09,3952,2022_03_DET_MIN,3,DET,MIN,1.0,run,0,under_center,under_center_run,0.0,-0.7481042132130824,0.0
sample_09,1280,2022_12_CHI_NYJ,12,CHI,NYJ,3.0,run,0,under_center,under_center_run,0.0,-1.4228707656729966,0.0
sample_09,457,2022_10_HOU_NYG,10,HOU,NYG,1.0,run,0,under_center,under_center_run,0.0,-0.5898282979615033,0.0
sample_09,1553,2022_16_NYG_MIN,16,MIN,NYG,1.0,run,0,under_center,under_center_run,-1.0,-0.9228493885602802,0.0
sample_09,2287,2022_18_CAR_NO,18,CAR,NO,1.0,run,0,under_center,under_center_run,0.0,-0.6193285170011222,0.0
sample_09,98,2022_11_LA_NO,11,LA,NO,3.0,run,0,under_center,under_center_run,-1.0,-2.316649073269218,0.0
sample_09,3125,2022_02_SEA_SF,2,SEA,SF,1.0,run,0,under_center,under_center_run,-2.0,-0.849130448885262,0.0
sample_09,2780,2022_09_MIA_CHI,9,CHI,MIA,3.0,run,1,shotgun,shotgun_run,1.0,-1.4256725050508976,0.0
sample_09,701,2022_10_DET_CHI,10,CHI,DET,2.0,run,1,shotgun,shotgun_run,2.0,-0.0066493214108049,0.0
sample_09,3216,2022_12_BAL_JAX,12,JAX,BAL,4.0,pass,1,shotgun,shotgun_pass,27.0,4.570374214439653,1.0
sample_09,565,2022_15_SF_SEA,15,SF,SEA,2.0,pass,1,shotgun,shotgun_pass,28.0,3.4081852741073817,1.0
sample_09,2979,2022_04_TEN_IND,4,IND,TEN,1.0,pass,1,shotgun,shotgun_pass,34.0,2.067261045682244,1.0
sample_09,2433,2022_05_TEN_WAS,5,WAS,TEN,1.0,pass,1,shotgun,shotgun_pass,20.0,1.1199216697132215,1.0
sample_09,3820,2022_15_MIA_BUF,15,MIA,BUF,1.0,pass,1,shotgun,shotgun_pass,21.0,1.38428271911107,1.0
sample_09,696,2022_06_WAS_CHI,6,WAS,CHI,2.0,pass,1,shotgun,shotgun_pass,18.0,1.484077881090343,1.0
sample_09,240,2022_16_LAC_IND,16,IND,LAC,1.0,pass,1,shotgun,shotgun_pass,15.0,1.050908769480884,1.0
sample_09,2907,2022_01_GB_MIN,1,MIN,GB,3.0,pass,1,shotgun,shotgun_pass,21.0,2.5191186419688165,1.0
sample_09,1736,2022_16_PHI_DAL,16,PHI,DAL,3.0,pass,1,shotgun,shotgun_pass,20.0,1.818333159550093,1.0
sample_09,421,2022_02_TB_NO,2,TB,NO,3.0,pass,1,shotgun,shotgun_pass,23.0,2.871814331505448,1.0
sample_09,3668,2022_13_DEN_BAL,13,DEN,BAL,1.0,pass,1,shotgun,shotgun_pass,16.0,0.1090174605778884,1.0
sample_09,1516,2022_05_DET_NE,5,NE,DET,1.0,pass,1,shotgun,shotgun_pass,15.0,0.7138685843674466,1.0
sample_09,3009,2022_09_IND_NE,9,NE,IND,3.0,pass,1,shotgun,shotgun_pass,30.0,3.367864727624692,1.0
sample_09,4418,2022_10_MIN_BUF,10,BUF,MIN,2.0,pass,1,shotgun,shotgun_pass,20.0,0.8019505957490765,1.0
sample_09,1857,2022_15_DET_NYJ,15,NYJ,DET,1.0,pass,1,shotgun,shotgun_pass,50.0,2.237989376240876,1.0
sample_10,1723,2022_05_CHI_MIN,5,CHI,MIN,1.0,pass,0,under_center,under_center_pass,39.0,2.447598984988872,1.0
sample_10,1154,2022_09_LV_JAX,9,LV,JAX,1.0,pass,0,under_center,under_center_pass,38.0,3.852605614927597,1.0
sample_10,2782,2022_02_SEA_SF,2,SEA,SF,2.0,run,0,under_center,under_center_run,0.0,-0.8324193586595356,0.0
sample_10,2830,2022_05_ATL_TB,5,TB,ATL,1.0,run,0,under_center,under_center_run,-2.0,-1.0421769605018198,0.0
sample_10,2530,2022_04_TEN_IND,4,TEN,IND,2.0,run,0,under_center,under_center_run,0.0,-0.7662755688652396,0.0
sample_10,3375,2022_17_IND_NYG,17,NYG,IND,1.0,run,0,under_center,under_center_run,0.0,-0.5597360179526731,0.0
sample_10,2325,2022_16_GB_MIA,16,MIA,GB,2.0,run,0,under_center,under_center_run,-1.0,-0.8579206131398678,0.0
sample_10,803,2022_15_ATL_NO,15,NO,ATL,2.0,run,0,under_center,under_center_run,-3.0,-1.5637061442248523,0.0
sample_10,1001,2022_18_NE_BUF,18,BUF,NE,1.0,run,0,under_center,under_center_run,-2.0,-0.7460779268294573,0.0
sample_10,1422,2022_05_IND_DEN,5,IND,DEN,1.0,run,0,under_center,under_center_run,0.0,-0.3952071846579201,0.0
sample_10,1227,2022_20_CIN_BUF,20,BUF,CIN,1.0,run,0,under_center,under_center_run,0.0,-0.4193298136233352,0.0
sample_10,447,2022_02_CHI_GB,2,CHI,GB,1.0,run,0,under_center,under_center_run,0.0,-0.8292374319862574,0.0
sample_10,867,2022_16_NYG_MIN,16,NYG,MIN,1.0,run,0,under_center,under_center_run,-1.0,-1.0653861220926046,0.0
sample_10,2581,2022_18_LAC_DEN,18,DEN,LAC,1.0,run,1,shotgun,shotgun_run,2.0,-0.519918225472793,0.0
sample_10,4005,2022_18_LA_SEA,18,SEA,LA,1.0,run,1,shotgun,shotgun_run,1.0,-0.4309812519350089,0.0
sample_10,3862,2022_03_NO_CAR,3,NO,CAR,1.0,pass,1,shotgun,shotgun_pass,48.0,3.2610159957548603,1.0
sample_10,3888,2022_03_KC_IND,3,KC,IND,2.0,pass,1,shotgun,shotgun_pass,24.0,0.9349890946759842,1.0
sample_10,2291,2022_01_PIT_CIN,1,CIN,PIT,2.0,pass,1,shotgun,shotgun_pass,24.0,2.597457373572979,1.0
sample_10,1445,2022_03_KC_IND,3,IND,KC,1.0,pass,1,shotgun,shotgun_pass,30.0,1.81768925616052,1.0
sample_10,1804,2022_09_BUF_NYJ,9,BUF,NYJ,1.0,pass,1,shotgun,shotgun_pass,17.0,0.6704524477827363,1.0
sample_10,1110,2022_14_CAR_SEA,14,SEA,CAR,1.0,pass,1,shotgun,shotgun_pass,17.0,1.0157941504148766,1.0
sample_10,3925,2022_03_SF_DEN,3,SF,DEN,2.0,pass,1,shotgun,shotgun_pass,16.0,-2.8472118566860445,0.0
sample_10,2936,2022_05_SF_CAR,5,SF,CAR,3.0,pass,1,shotgun,shotgun_pass,18.0,2.548711643088609,1.0
sample_10,1577,2022_10_WAS_PHI,10,WAS,PHI,3.0,pass,1,shotgun,shotgun_pass,23.0,2.332766583655029,1.0
sample_10,3731,2022_11_KC_LAC,11,KC,LAC,1.0,pass,1,shotgun,shotgun_pass,17.0,2.6641421765089035,1.0
sample_10,1966,2022_04_KC_TB,4,TB,KC,3.0,pass,1,shotgun,shotgun_pass,16.0,1.2635438120923936,1.0
sample_10,1793,2022_16_LV_PIT,16,PIT,LV,3.0,pass,1,shotgun,shotgun_pass,25.0,2.649115635547787,1.0
sample_10,4221,2022_01_PHI_DET,1,DET,PHI,3.0,pass,1,shotgun,shotgun_pass,22.0,3.380410900397692,1.0
sample_10,3625,2022_01_IND_HOU,1,IND,HOU,2.0,pass,1,shotgun,shotgun_pass,16.0,1.455098962644115,1.0
sample_10,2656,2022_02_WAS_DET,2,WAS,DET,2.0,pass,1,shotgun,shotgun_pass,20.0,2.862094952492044,1.0
